# Reference distribution mean: 1.187870896038214 and standard deviation: 0.9373678057811813
# Threshold: 0.68
# 3.83% of reference distribution below threshold, 11.81% of distances distribution below threshold
DrugBank_ID	Distance	Proximity	DrugBank_Name
DB01834	1.0	-0.20042388364474142	(9R,10R)-9-(S-glutathionyl)-10-hydroxy-9,10-dihydrophenanthrene
DB01878	1.0	-0.20042388364474142	Benzophenone
DB01884	1.0	-0.20042388364474142	2-Amino-3-Methyl-1-Pyrrolidin-1-Yl-Butan-1-One
DB01929	1.0	-0.20042388364474142	5-Chloryl-2,4,6-quinazolinetriamine
DB01927	1.0	-0.20042388364474142	Duroquinone
DB01926	1.0	-0.20042388364474142	Carboxymycobactin S
DB01919	1.0	-0.20042388364474142	Pentanal
DB01917	1.0	-0.20042388364474142	Putrescine
DB01915	1.0	-0.20042388364474142	S-Hydroxycysteine
DB01908	1.0	-0.20042388364474142	RU85493
DB01905	1.0	-0.20042388364474142	2-(2-Hydroxy-5-Methoxy-Phenyl)-1h-Benzoimidazole-5-Carboxamidine
DB01902	1.0	-0.20042388364474142	1-Ethyl-Pyrrolidine-2,5-Dione
DB01901	1.0	-0.20042388364474142	Sucrosofate
DB01897	1.0	-0.20042388364474142	2-(2f-Benzothiazolyl)-5-Styryl-3-(4f-Phthalhydrazidyl)Tetrazolium Chloride
DB01893	1.0	-0.20042388364474142	N6-Benzyl Adenosine-5'-Diphosphate
DB01892	1.0	-0.20042388364474142	Hyperforin
DB01889	1.0	-0.20042388364474142	16,17-Androstene-3-Ol
DB01888	1.0	-0.20042388364474142	4-[5-(Trans-4-Aminocyclohexylamino)-3-Isopropylpyrazolo[1,5-a]Pyrimidin-7-Ylamino]-N,N-Dimethylbenzenesulfonamide
DB01880	1.0	-0.20042388364474142	3,4-Dihydroxycinnamic Acid
DB01742	1.0	-0.20042388364474142	(3r)-1-Acetyl-3-Methylpiperidine
DB01833	1.0	-0.20042388364474142	Canavanine
DB01831	1.0	-0.20042388364474142	Tryptophanyl-5'amp
DB01780	1.0	-0.20042388364474142	Fusicoccin
DB01777	1.0	-0.20042388364474142	CoA-S-trimethylene-acetyl-tryptamine
DB01776	1.0	-0.20042388364474142	M-Cresol
DB01772	1.0	-0.20042388364474142	3-[3-(2,3-Dihydroxy-Propylamino)-Phenyl]-4-(5-Fluoro-1-Methyl-1h-Indol-3-Yl)-Pyrrole-2,5-Dione
DB01771	1.0	-0.20042388364474142	CRA_10991
DB01767	1.0	-0.20042388364474142	Hemi-Babim
DB01766	1.0	-0.20042388364474142	Beta-(2-Naphthyl)-Alanine
DB01765	1.0	-0.20042388364474142	(5-hydroxyindolo[1,2-a]quinazolin-7-yl)acetic acid
DB01763	1.0	-0.20042388364474142	7-thionicotinamide-adenine-dinucleotide phosphate
DB01762	1.0	-0.20042388364474142	Acetoacetic acid
DB01761	1.0	-0.20042388364474142	4-[5-[2-(1-phenyl-ethylamino)-pyrimidin-4-yl]-1-methyl-4-(3-trifluoromethylphenyl)-1H-imidazol-2-yl]-piperidine
DB01756	1.0	-0.20042388364474142	4-phospho-L-threonic acid
DB01754	1.0	-0.20042388364474142	3,4-Dihydroxy-1-Methylquinolin-2(1h)-One
DB01750	1.0	-0.20042388364474142	1-naphthaleneacetic acid
DB01748	1.0	-0.20042388364474142	N-Benzyl-4-Sulfamoyl-Benzamide
DB01784	1.0	-0.20042388364474142	4-Flourobenzenesulfonamide
DB01832	1.0	-0.20042388364474142	4-[Hydroxy-[Methyl-Phosphinoyl]]-3-Oxo-Butanoic Acid
DB01785	1.0	-0.20042388364474142	Dimethylallyl Diphosphate
DB01791	1.0	-0.20042388364474142	Piclamilast
DB01830	1.0	-0.20042388364474142	AP-22408
DB01827	1.0	-0.20042388364474142	2,3,5,6-Tetrafluoro-4-Methoxy-Benzamide
DB01826	1.0	-0.20042388364474142	N-Butyl Isocyanide
DB01823	1.0	-0.20042388364474142	Beta-D-Glucopyranose Spirohydantoin
DB01821	1.0	-0.20042388364474142	L-N(omega)-Nitroarginine-2,4-L-diaminobutyric amide
DB01820	1.0	-0.20042388364474142	2-{[4-(2-Acetylamino-2-pentylcarbamoyl-ethyl)-naphthalen-1-YL]-oxalyl-amino}-benzoic acid
DB01819	1.0	-0.20042388364474142	Phosphoenolpyruvate
DB01818	1.0	-0.20042388364474142	O3-Sulfonylgalactose
DB01811	1.0	-0.20042388364474142	3h-Indole-5,6-Diol
DB01810	1.0	-0.20042388364474142	[1-(1-Methyl-4,5-Dioxo-Pent-2-Enylcarbamoyl)-2-Phenyl-Ethyl]-Carbamic Acid Benzyl Ester
DB01809	1.0	-0.20042388364474142	1-Ter-Butyl-3-P-Tolyl-1h-Pyrazolo[3,4-D]Pyrimidin-4-Ylamine
DB01807	1.0	-0.20042388364474142	N-[(3Z)-5-Tert-butyl-2-phenyl-1,2-dihydro-3H-pyrazol-3-ylidene]-N'-(4-chlorophenyl)urea
DB01805	1.0	-0.20042388364474142	Monoisopropylphosphorylserine
DB01800	1.0	-0.20042388364474142	4-Nitrocatechol sulfate
DB01793	1.0	-0.20042388364474142	SB-409513
DB01790	1.0	-0.20042388364474142	(Rp)-cAMPS
DB01549	1.0	-0.20042388364474142	Rolicyclidine
DB01548	1.0	-0.20042388364474142	Diprenorphine
DB01545	1.0	-0.20042388364474142	Ethyl loflazepate
DB01237	1.0	-0.20042388364474142	Bromodiphenhydramine
DB01234	1.0	-0.20042388364474142	Dexamethasone
DB01233	1.0	-0.20042388364474142	Metoclopramide
DB01231	1.0	-0.20042388364474142	Diphenidol
DB01228	1.0	-0.20042388364474142	Encainide
DB01227	1.0	-0.20042388364474142	Levacetylmethadol
DB01225	1.0	-0.20042388364474142	Enoxaparin
DB01222	1.0	-0.20042388364474142	Budesonide
DB01220	1.0	-0.20042388364474142	Rifaximin
DB01219	1.0	-0.20042388364474142	Dantrolene
DB01218	1.0	-0.20042388364474142	Halofantrine
DB01217	1.0	-0.20042388364474142	Anastrozole
DB01215	1.0	-0.20042388364474142	Estazolam
DB01214	1.0	-0.20042388364474142	Metipranolol
DB01213	1.0	-0.20042388364474142	Fomepizole
DB01246	1.0	-0.20042388364474142	Alimemazine
DB01210	1.0	-0.20042388364474142	Levobunolol
DB01253	1.0	-0.20042388364474142	Ergometrine
DB01255	1.0	-0.20042388364474142	Lisdexamfetamine
DB01278	1.0	-0.20042388364474142	Pramlintide
DB01277	1.0	-0.20042388364474142	Mecasermin
DB01276	1.0	-0.20042388364474142	Exenatide
DB01275	1.0	-0.20042388364474142	Hydralazine
DB01274	1.0	-0.20042388364474142	Arformoterol
DB01272	1.0	-0.20042388364474142	Alglucosidase alfa
DB01271	1.0	-0.20042388364474142	Idursulfase
DB01270	1.0	-0.20042388364474142	Ranibizumab
DB01269	1.0	-0.20042388364474142	Panitumumab
DB01268	1.0	-0.20042388364474142	Sunitinib
DB01262	1.0	-0.20042388364474142	Decitabine
DB01261	1.0	-0.20042388364474142	Sitagliptin
DB01260	1.0	-0.20042388364474142	Desonide
DB01259	1.0	-0.20042388364474142	Lapatinib
DB01257	1.0	-0.20042388364474142	Eculizumab
DB01254	1.0	-0.20042388364474142	Dasatinib
DB01279	1.0	-0.20042388364474142	Galsulfase
DB01209	1.0	-0.20042388364474142	Dezocine
DB01207	1.0	-0.20042388364474142	Ridogrel
DB01166	1.0	-0.20042388364474142	Cilostazol
DB01165	1.0	-0.20042388364474142	Ofloxacin
DB01164	1.0	-0.20042388364474142	Calcium chloride
DB01160	1.0	-0.20042388364474142	Dinoprost tromethamine
DB01158	1.0	-0.20042388364474142	Bretylium
DB01157	1.0	-0.20042388364474142	Trimetrexate
DB01156	1.0	-0.20042388364474142	Bupropion
DB01154	1.0	-0.20042388364474142	Thiamylal
DB01148	1.0	-0.20042388364474142	Flavoxate
DB01146	1.0	-0.20042388364474142	Diphenylpyraline
DB01138	1.0	-0.20042388364474142	Sulfinpyrazone
DB01134	1.0	-0.20042388364474142	Desoxycorticosterone pivalate
DB01133	1.0	-0.20042388364474142	Tiludronic acid
DB01131	1.0	-0.20042388364474142	Proguanil
DB01130	1.0	-0.20042388364474142	Prednicarbate
DB01167	1.0	-0.20042388364474142	Itraconazole
DB01208	1.0	-0.20042388364474142	Sparfloxacin
DB01170	1.0	-0.20042388364474142	Guanethidine
DB01177	1.0	-0.20042388364474142	Idarubicin
DB01206	1.0	-0.20042388364474142	Lomustine
DB01204	1.0	-0.20042388364474142	Mitoxantrone
DB01203	1.0	-0.20042388364474142	Nadolol
DB01197	1.0	-0.20042388364474142	Captopril
DB01196	1.0	-0.20042388364474142	Estramustine
DB01195	1.0	-0.20042388364474142	Flecainide
DB01193	1.0	-0.20042388364474142	Acebutolol
DB01192	1.0	-0.20042388364474142	Oxymorphone
DB01191	1.0	-0.20042388364474142	Dexfenfluramine
DB01188	1.0	-0.20042388364474142	Ciclopirox
DB01185	1.0	-0.20042388364474142	Fluoxymesterone
DB01182	1.0	-0.20042388364474142	Propafenone
DB01181	1.0	-0.20042388364474142	Ifosfamide
DB01180	1.0	-0.20042388364474142	Rescinnamine
DB01178	1.0	-0.20042388364474142	Chlormezanone
DB01176	1.0	-0.20042388364474142	Cyclizine
DB01280	1.0	-0.20042388364474142	Nelarabine
DB01281	1.0	-0.20042388364474142	Abatacept
DB01282	1.0	-0.20042388364474142	Carbetocin
DB01428	1.0	-0.20042388364474142	Oxybenzone
DB01427	1.0	-0.20042388364474142	Amrinone
DB01426	1.0	-0.20042388364474142	Ajmaline
DB01425	1.0	-0.20042388364474142	Alizapride
DB01422	1.0	-0.20042388364474142	Nitroxoline
DB01420	1.0	-0.20042388364474142	Testosterone propionate
DB01419	1.0	-0.20042388364474142	Antrafenine
DB01418	1.0	-0.20042388364474142	Acenocoumarol
DB01411	1.0	-0.20042388364474142	Pranlukast
DB01410	1.0	-0.20042388364474142	Ciclesonide
DB01409	1.0	-0.20042388364474142	Tiotropium
DB01408	1.0	-0.20042388364474142	Bambuterol
DB01407	1.0	-0.20042388364474142	Clenbuterol
DB01406	1.0	-0.20042388364474142	Danazol
DB01404	1.0	-0.20042388364474142	Ginseng
DB01429	1.0	-0.20042388364474142	Aprindine
DB01401	1.0	-0.20042388364474142	Choline magnesium trisalicylate
DB01430	1.0	-0.20042388364474142	Almitrine
DB01433	1.0	-0.20042388364474142	Methadyl acetate
DB01544	1.0	-0.20042388364474142	Flunitrazepam
DB01541	1.0	-0.20042388364474142	Boldenone
DB01535	1.0	-0.20042388364474142	Carfentanil
DB01511	1.0	-0.20042388364474142	Delorazepam
DB01497	1.0	-0.20042388364474142	Etorphine
DB01489	1.0	-0.20042388364474142	Camazepam
DB01481	1.0	-0.20042388364474142	1-Testosterone
DB01466	1.0	-0.20042388364474142	Ethylmorphine
DB01463	1.0	-0.20042388364474142	Fencamfamin
DB01452	1.0	-0.20042388364474142	Diamorphine
DB01444	1.0	-0.20042388364474142	Dimethylthiambutene
DB01439	1.0	-0.20042388364474142	3-Methylthiofentanyl
DB01437	1.0	-0.20042388364474142	Glutethimide
DB01436	1.0	-0.20042388364474142	Alfacalcidol
DB01435	1.0	-0.20042388364474142	Antipyrine
DB01431	1.0	-0.20042388364474142	Allylestrenol
DB01400	1.0	-0.20042388364474142	Neostigmine
DB01399	1.0	-0.20042388364474142	Salsalate
DB01397	1.0	-0.20042388364474142	Magnesium salicylate
DB01327	1.0	-0.20042388364474142	Cefazolin
DB01324	1.0	-0.20042388364474142	Polythiazide
DB01320	1.0	-0.20042388364474142	Fosphenytoin
DB01309	1.0	-0.20042388364474142	Insulin glulisine
DB01307	1.0	-0.20042388364474142	Insulin detemir
DB01306	1.0	-0.20042388364474142	Insulin aspart
DB01297	1.0	-0.20042388364474142	Practolol
DB01296	1.0	-0.20042388364474142	Glucosamine
DB01295	1.0	-0.20042388364474142	Bevantolol
DB01291	1.0	-0.20042388364474142	Pirbuterol
DB01289	1.0	-0.20042388364474142	Glisoxepide
DB01288	1.0	-0.20042388364474142	Fenoterol
DB01285	1.0	-0.20042388364474142	Corticotropin
DB01284	1.0	-0.20042388364474142	Tetracosactide
DB01283	1.0	-0.20042388364474142	Lumiracoxib
DB01340	1.0	-0.20042388364474142	Cilazapril
DB01341	1.0	-0.20042388364474142	Dihydroquinidine barbiturate
DB01342	1.0	-0.20042388364474142	Forasartan
DB01345	1.0	-0.20042388364474142	Potassium cation
DB01396	1.0	-0.20042388364474142	Digitoxin
DB01395	1.0	-0.20042388364474142	Drospirenone
DB01388	1.0	-0.20042388364474142	Mibefradil
DB01384	1.0	-0.20042388364474142	Paramethasone
DB01380	1.0	-0.20042388364474142	Cortisone acetate
DB01378	1.0	-0.20042388364474142	Magnesium cation
DB01373	1.0	-0.20042388364474142	Calcium
DB01933	1.0	-0.20042388364474142	7-Hydroxystaurosporine
DB01370	1.0	-0.20042388364474142	Aluminium
DB01365	1.0	-0.20042388364474142	Mephentermine
DB01364	1.0	-0.20042388364474142	Ephedrine
DB01359	1.0	-0.20042388364474142	Penbutolol
DB01357	1.0	-0.20042388364474142	Mestranol
DB01349	1.0	-0.20042388364474142	Tasosartan
DB01348	1.0	-0.20042388364474142	Spirapril
DB01347	1.0	-0.20042388364474142	Saprisartan
DB01366	1.0	-0.20042388364474142	Procaterol
DB01939	1.0	-0.20042388364474142	5-Amidino-Benzimidazole
DB01940	1.0	-0.20042388364474142	Balanol Analog 2
DB01941	1.0	-0.20042388364474142	LG-100268
DB02436	1.0	-0.20042388364474142	{4-[(2S)-2-({[(1S)-1-Carboxy-2-phenylethyl]carbamoyl}amino)-3-oxo-3-(pentylamino)propyl]phenoxy}malonic acid
DB02435	1.0	-0.20042388364474142	Aminomethylcyclohexane
DB02432	1.0	-0.20042388364474142	RU90395
DB02431	1.0	-0.20042388364474142	Cytidine-5'-Triphosphate
DB02429	1.0	-0.20042388364474142	4-(Aminosulfonyl)-N-[(4-Fluorophenyl)Methyl]-Benzamide
DB02427	1.0	-0.20042388364474142	2,4-Diamino-6-[N-(2',5'-Dimethoxybenzyl)-N-Methylamino]Quinazoline
DB02422	1.0	-0.20042388364474142	Methyl-2-S-(Alpha-D-Mannopyranosyl)-2-Thio-Alpha-D-Mannopyranoside
DB02420	1.0	-0.20042388364474142	[[4-(Aminomethyl)Phenyl]Amino]Oxo-Acetic Acid,
DB02419	1.0	-0.20042388364474142	Ethyl Oxo(Piperidin-1-Yl)Acetate
DB02418	1.0	-0.20042388364474142	(R,R)-2,3-Butanediol
DB02407	1.0	-0.20042388364474142	6-O-Cyclohexylmethyl Guanine
DB02405	1.0	-0.20042388364474142	12-Bromododecanoic Acid
DB02404	1.0	-0.20042388364474142	1-Deoxy-1-Thio-Heptaethylene Glycol
DB02402	1.0	-0.20042388364474142	5-(4-Methoxyphenoxy)-2,4-Quinazolinediamine
DB02401	1.0	-0.20042388364474142	4-Hydroxy-1,2,5-oxadiazole-3-carboxylic acid
DB02445	1.0	-0.20042388364474142	2-Deoxy-2-Amino Glucitol-6-Phosphate
DB02400	1.0	-0.20042388364474142	ES-936
DB02447	1.0	-0.20042388364474142	3,8,9,10-tetrahydroxy-7-hydroxymethyl-6-oxa-1,3-diaza-spiro[4.5]decane-2,4-dione
DB02458	1.0	-0.20042388364474142	S-(2,4-dinitrophenyl)glutathione
DB02486	1.0	-0.20042388364474142	2-Hydroxyethyl Disulfide
DB02485	1.0	-0.20042388364474142	Cytidine-5'-Monophosphate-5-N-Acetylneuraminic Acid
DB02483	1.0	-0.20042388364474142	Etheno-NAD
DB02482	1.0	-0.20042388364474142	Phosphonothreonine
DB02481	1.0	-0.20042388364474142	N-Benzylformamide
DB02479	1.0	-0.20042388364474142	(R)-N-(3-Indol-1-Yl-2-Methyl-Propyl)-4-Sulfamoyl-Benzamide
DB02473	1.0	-0.20042388364474142	6-[N-(1-Isopropyl-3,4-Dihydro-7-Isoquinolinyl)Carbamyl]-2-Naphthalenecarboxamidine
DB02472	1.0	-0.20042388364474142	7,8-dihydroinosine
DB02468	1.0	-0.20042388364474142	12-Phenylheme
DB02467	1.0	-0.20042388364474142	L-methionine (S)-S-oxide
DB02466	1.0	-0.20042388364474142	BMS-181156
DB02464	1.0	-0.20042388364474142	Benzylamine
DB02463	1.0	-0.20042388364474142	2-(2-Hydroxy-Phenyl)-1h-Indole-5-Carboxamidine
DB02462	1.0	-0.20042388364474142	Thiocoumarin
DB02459	1.0	-0.20042388364474142	4-guanidinobenzoic acid
DB02449	1.0	-0.20042388364474142	3-(1h-Indol-3-Yl)-2-[4-(4-Phenyl-Piperidin-1-Yl)-Benzenesulfonylamino]-Propionic Acid
DB02490	1.0	-0.20042388364474142	(Diaminomethyl-Methyl-Amino)-Acetic Acid
DB02398	1.0	-0.20042388364474142	6-[N-(4-(Aminomethyl)Phenyl)Carbamyl]-2-Naphthalenecarboxamidine
DB02395	1.0	-0.20042388364474142	3-Hydroxymethyl-5-Aziridinyl-1methyl-2-[1h-Indole-4,7-Dione]-Propanol
DB02345	1.0	-0.20042388364474142	Selenocysteine
DB02343	1.0	-0.20042388364474142	3,6,9,12,15-Pentaoxaheptadecane
DB02341	1.0	-0.20042388364474142	Mdl 101,146
DB02340	1.0	-0.20042388364474142	N-Acetyl-Serine
DB02338	1.0	-0.20042388364474142	NADPH
DB02337	1.0	-0.20042388364474142	S-(D-Carboxybutyl)-L-Homocysteine
DB02336	1.0	-0.20042388364474142	RU83876
DB02335	1.0	-0.20042388364474142	2-Aminothiazoline
DB02329	1.0	-0.20042388364474142	Carbenoxolone
DB02326	1.0	-0.20042388364474142	1-Hydroxyamine-2-Isobutylmalonic Acid
DB05220	1.0	-0.20042388364474142	Alisertib
DB02322	1.0	-0.20042388364474142	Heparin Disaccharide I-S
DB02320	1.0	-0.20042388364474142	N-beta-D-glucopyranosylacetamide
DB02311	1.0	-0.20042388364474142	Methyl Methylsulfinylmethyl Sulfide
DB02310	1.0	-0.20042388364474142	3,5,6,8-Tetramethyl-N-Methyl Phenanthrolinium
DB02348	1.0	-0.20042388364474142	Monofluorophosphate ion
DB02396	1.0	-0.20042388364474142	Methylethylamine
DB02350	1.0	-0.20042388364474142	N-Hydroxy-4-[(4-Methoxylphenyl)Sulfonyl]-2,2-Dimethyl-Hexahydro-1,4-Thiazepine-3(S)-Carboxamide
DB02353	1.0	-0.20042388364474142	Heparin Disaccharide Iii-S
DB02393	1.0	-0.20042388364474142	D-Gluco-2,5-Anhydro-1-Deoxy-1-Phosphonohexitol-6-Phosphate
DB02391	1.0	-0.20042388364474142	2-Amino-7-[2-(2-Hydroxy-1-Hydroxymethyl-Ethylamino)-Ethyl]-1,7-Dihydro-Purin-6-One
DB02386	1.0	-0.20042388364474142	Leucine Phosphonic Acid
DB02383	1.0	-0.20042388364474142	Tolrestat
DB02381	1.0	-0.20042388364474142	nor-NOHA
DB02378	1.0	-0.20042388364474142	MMI-175
DB02377	1.0	-0.20042388364474142	Guanine
DB02375	1.0	-0.20042388364474142	Myricetin
DB02373	1.0	-0.20042388364474142	Adenosine monotungstate
DB02371	1.0	-0.20042388364474142	2-(2-Hydroxy-1,1-Dihydroxymethyl-Ethylamino)-Ethanesulfonic Acid
DB02367	1.0	-0.20042388364474142	(1n)-4-N-Butoxyphenylsulfonyl-(2r)-N-Hydroxycarboxamido-(4s)-Methanesulfonylamino-Pyrrolidine
DB02366	1.0	-0.20042388364474142	CRA_10762
DB02360	1.0	-0.20042388364474142	Bis-Napthyl Beta-Ketophosphonic Acid
DB02358	1.0	-0.20042388364474142	LY374571
DB02354	1.0	-0.20042388364474142	4-{[1-Methyl-5-(2-Methyl-Benzoimidazol-1-Ylmethyl)-1h-Benzoimidazol-2-Ylmethyl]-Amino}-Benzamidine
DB02352	1.0	-0.20042388364474142	3-(Benzyloxy)Pyridin-2-Amine
DB02491	1.0	-0.20042388364474142	4-[4-(1-Amino-1-Methylethyl)Phenyl]-5-Chloro-N-[4-(2-Morpholin-4-Ylethyl)Phenyl]Pyrimidin-2-Amine
DB02497	1.0	-0.20042388364474142	L-Alpha-Glycerophosphorylserine
DB02498	1.0	-0.20042388364474142	Carba-nicotinamide-adenine-dinucleotide
DB02628	1.0	-0.20042388364474142	1-[3,3-Dimethyl-2-(2-Methylamino-Propionylamino)-Butyryl]-Pyrrolidine-2-Carboxylic Acid(1,2,3,4-Tetrahydro-Naphthalen-1-Yl)-Amide
DB02624	1.0	-0.20042388364474142	Homoserine Lactone
DB02623	1.0	-0.20042388364474142	Aminophosphonic acid-guanylate ester
DB02622	1.0	-0.20042388364474142	2-(Oxalyl-Amino)-Benzoic Acid
DB02621	1.0	-0.20042388364474142	Latrunculin A
DB02620	1.0	-0.20042388364474142	3-(4-{2-[2-(2-bromo-acetylamino)-ethyldisulfanyl]-ethylcarbamoyl}-cyclohexylcarbamoyl)-pyrazine-2-carboxylic acid
DB02616	1.0	-0.20042388364474142	FR117016
DB02615	1.0	-0.20042388364474142	Compound 19
DB02611	1.0	-0.20042388364474142	Balanol Analog 1
DB02610	1.0	-0.20042388364474142	N-(2,3,4,5,6-Pentaflouro-Benzyl)-4-Sulfamoyl-Benzamide
DB02607	1.0	-0.20042388364474142	Adenosine Phosphonoacetic Acid
DB02604	1.0	-0.20042388364474142	2-Deoxy-Glucose-6-Phosphate
DB02603	1.0	-0.20042388364474142	1-Amino-6-Cyclohex-3-Enylmethyloxypurine
DB02602	1.0	-0.20042388364474142	AL7182
DB02598	1.0	-0.20042388364474142	N-Alpha-Acetyl-3,5-Diiodotyrosylglycine
DB02633	1.0	-0.20042388364474142	Cibacron Blue
DB02597	1.0	-0.20042388364474142	[2(R,S)-2-Sulfanylheptanoyl]-Phe-Ala
DB02635	1.0	-0.20042388364474142	N-[O-Phosphono-Pyridoxyl]-Isoleucine
DB02638	1.0	-0.20042388364474142	Terlipressin
DB02676	1.0	-0.20042388364474142	2-[3-(2-Hydroxy-1,1-Dihydroxymethyl-Ethylamino)-Propylamino]-2-Hydroxymethyl-Propane-1,3-Diol
DB02673	1.0	-0.20042388364474142	(4aS,6R,8aS)-11-[8-(1,3-Dioxo-1,3-dihydro-2H-isoindol-2-yl)octyl]-6-hydroxy-3-methoxy-5,6,9,10-tetrahydro-4aH-[1]benzofuro[3a,3,2-ef][2]benzazepin-11-ium
DB02671	1.0	-0.20042388364474142	1-Methylimidazole
DB02670	1.0	-0.20042388364474142	4-Deoxy-Alpha-D-Glucose
DB02665	1.0	-0.20042388364474142	(1R,2S)-2-Phenylcyclopropanaminium
DB02662	1.0	-0.20042388364474142	Novo Nordisk a/S Compound
DB02661	1.0	-0.20042388364474142	Adenosine-5'-diphosphate-2',3'-vanadate
DB02660	1.0	-0.20042388364474142	Filaminast
DB02656	1.0	-0.20042388364474142	LY-294002
DB02651	1.0	-0.20042388364474142	{[2-(1h-1,2,3-Benzotriazol-1-Yl)-2-(3,4-Difluorophenyl)Propane-1,3-Diyl]Bis[4,1-Phenylene(Difluoromethylene)]}Bis(Phosphonic Acid)
DB02648	1.0	-0.20042388364474142	(3-Carboxy-2-(R)-Hydroxy-Propyl)-Trimethyl-Ammonium
DB02647	1.0	-0.20042388364474142	N-(5-Cyclopropyl-1h-Pyrazol-3-Yl)Benzamide
DB02646	1.0	-0.20042388364474142	Nitrosoethane
DB02644	1.0	-0.20042388364474142	N-omega-propyl-L-arginine
DB02640	1.0	-0.20042388364474142	Fumagillin
DB02637	1.0	-0.20042388364474142	Oxaloacetate Ion
DB02589	1.0	-0.20042388364474142	Se-Ethyl-Isoselenourea
DB02585	1.0	-0.20042388364474142	4-(Hydroxymethyl)Benzamidine
DB02583	1.0	-0.20042388364474142	N6-(2,5-Dimethoxy-Benzyl)-N6-Methyl-Pyrido[2,3-D]Pyrimidine-2,4,6-Triamine
DB02541	1.0	-0.20042388364474142	4-Hydroxybutan-1-Aminium
DB02538	1.0	-0.20042388364474142	N-[4-(2-Methylimidazo[1,2-a]Pyridin-3-Yl)-2-Pyrimidinyl]Acetamide
DB02535	1.0	-0.20042388364474142	Aminodi(Ethyloxy)Ethylaminocarbonylbenzenesulfonamide
DB02530	1.0	-0.20042388364474142	gamma-Aminobutyric acid
DB02528	1.0	-0.20042388364474142	Tetrazolyl Histidine
DB02526	1.0	-0.20042388364474142	CRA_10655
DB02519	1.0	-0.20042388364474142	Indirubin-5-sulphonate
DB02518	1.0	-0.20042388364474142	N-Acetylalanine
DB02515	1.0	-0.20042388364474142	sn-glycerol 3-phosphate
DB02512	1.0	-0.20042388364474142	1,6-Fructose Diphosphate (Linear Form)
DB02510	1.0	-0.20042388364474142	5'-O-(L-Prolylsulfamoyl)adenosine
DB02508	1.0	-0.20042388364474142	Isopentyl Pyrophosphate
DB02506	1.0	-0.20042388364474142	2,6,8-Trimethyl-3-Amino-9-Benzyl-9-Methoxynonanoic Acid
DB02504	1.0	-0.20042388364474142	[3-(1-Benzyl-3-Carbamoylmethyl-2-Methyl-1h-Indol-5-Yloxy)-Propyl-]-Phosphonic Acid
DB02499	1.0	-0.20042388364474142	Dinor-N(Omega)-Hydroxy-L-Arginine
DB02542	1.0	-0.20042388364474142	(4s)-5-Fluoro-L-Leucine
DB02545	1.0	-0.20042388364474142	Fexaramine
DB02547	1.0	-0.20042388364474142	Guanosine-5'-Diphosphate-Rhamnose
DB02548	1.0	-0.20042388364474142	D-glucitol 6-phosphate
DB02581	1.0	-0.20042388364474142	N(2)-carbamimidoyl-N-{2-[4-(3-{4-[(5-carboxyfuran-2-yl)methoxy]-2,3-dichlorophenyl}-1-methyl-1H-pyrazol-5-yl)piperidin-1-yl]-2-oxoethyl}-D-leucinamide
DB02580	1.0	-0.20042388364474142	Pentaglyme
DB02570	1.0	-0.20042388364474142	PD150606
DB02569	1.0	-0.20042388364474142	2',3'-Dehydro-2',3'-Deoxy-Thymidine 5'-Diphosphate
DB02568	1.0	-0.20042388364474142	Peldesine
DB02565	1.0	-0.20042388364474142	4-(dimethylamino)-N-[7-(hydroxyamino)-7-oxoheptyl]benzamide
DB02563	1.0	-0.20042388364474142	Hexanoyl-CoA
DB02309	1.0	-0.20042388364474142	5-monophosphate-9-beta-D-ribofuranosyl xanthine
DB02562	1.0	-0.20042388364474142	Quinonoid 7,8-Tetrahydrobiopterin
DB02558	1.0	-0.20042388364474142	N-(3-Phenyl-2-Sulfanylpropanoyl)Phenylalanylalanine
DB02557	1.0	-0.20042388364474142	Phosphoramidon
DB02556	1.0	-0.20042388364474142	D-Phenylalanine
DB02555	1.0	-0.20042388364474142	SP4160
DB02553	1.0	-0.20042388364474142	Glutathionylspermidine disulfide
DB02552	1.0	-0.20042388364474142	Geranyl Diphosphate
DB02551	1.0	-0.20042388364474142	6-[N-(4-Ethyl-1,2,3,4-Tetrahydro-6-Isoquinolinyl)Carbamyl]-2-Naphthalenecarboxamidine
DB02559	1.0	-0.20042388364474142	6-(Octahydro-1h-Indol-1-Ylmethyl)Decahydroquinazoline-2,4-Diamine
DB01129	1.0	-0.20042388364474142	Rabeprazole
DB02308	1.0	-0.20042388364474142	4-(1,3,2-Dioxaborolan-2-Yloxy)Butan-1-Aminium
DB02300	1.0	-0.20042388364474142	Calcipotriol
DB02063	1.0	-0.20042388364474142	CRA_16847
DB02062	1.0	-0.20042388364474142	N-[3-[(1-Aminoethyl)(Hydroxy)Phosphoryl]-2-(1,1'-Biphenyl-4-Ylmethyl)Propanoyl]Alanine
DB02058	1.0	-0.20042388364474142	3-[4-(1-formylpiperazin-4-yl)-benzylidenyl]-2-indolinone
DB02054	1.0	-0.20042388364474142	Gabaculine
DB02052	1.0	-0.20042388364474142	Indirubin-3'-monoxime
DB02049	1.0	-0.20042388364474142	2-{4-[4-(4-Chloro-Phenoxy)-Benzenesulfonyl]-Tetrahydro-Pyran-4-Yl}-N-Hydroxy-Acetamide
